要素编号,D1,D2,Z01,Z02,Z03,Z04,Z05,Z06,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,J01,J02,J03,J04,J05,J06,J07,J08,J09,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44,J45,J46,J47,J48,J49,J50,J51,J52,J53,J54,J55,J56,J57,J58,J59,J60,J61,J62
D1,0,3.2829526005987013,2.6398653164297774,1.4673399128194824,0.82671445501059,1.6258710865635861,1.6110727964792764,2.522980796352884,2.9939857409954294,3.002961501214722,2.689715208202268,2.7143878194848834,2.7343268293816934,3.058120135873033,3.121411519896601,3.1706213123255256,3.2112456719211155,2.7550178686879914,2.5541058690123744,3.1426968052735447,3.236901429484304,3.2780602514819153,3.347008983525809,3.3262888525899545,3.0023036422876728,2.8225721567830493,2.4845199749997664,2.2943839109582767,2.7799102925396535,2.7289033658682227,2.606070785353231,2.8225721567830493,2.6121274617719576,2.3669535559031294,2.393509742802166,2.059006112870845,1.9215477300895611,1.6124515496597098,2.059006112870845,1.8288497363164342,1.911627837120584,1.6385781249622913,1.2668615834434866,1.6798001056857117,1.7561180533449197,1.557617680788894,1.3678856352455462,1.4492228653938106,1.687865186822955,1.3865313324272441,0.9800478698311087,3.739809198275518,3.4399253508983425,3.1696866690963184,2.9732137494637008,1.7398737005389673,1.9262962606906078,2.4329020419406557,1.8439088914585773,2.409036485843138,2.6640728125592372,2.069054773156329,2.6087223115474427,2.549461332599448,0.6198366969325045,1.10710388507388,1.804794711488618,2.3043705120466464,3.8552193257171137,3.616286889089074,3.0800032066682044,2.5291388277191396,2.1778911535113985,1.5460024116378743,1.314120839286446,0.8891666232774469,0.7265681210787474,0.5379430416404536,0.5013561854523768,3.233314242020766,2.85155361595944,2.52444835680448,2.25048691576394,2.030872828230376,1.9358859266464163,1.8625616238044678,2.00554786086551,2.3778816176702997,2.8292999614047534,2.9213560186417404,2.9551378150896515,3.0144507924739647,2.65004076372095,3.0151060010438875,3.1901855667997254,2.624198878341049,2.253666422893817,2.6197728673576286,2.434829575499771,3.0055093444794156,2.663423954329056,2.284137463161376,2.19651800767139,1.7911993361232563,1.9399630898868816,1.4835725982644015,1.8561875171343631,1.5223438718625735,1.6465452046971292,1.0311206896106828,2.010466440565964,1.4444444444444444,1.0339902332561637,0.9178611745805948,3.504424011777255,3.158762064128569,1.9668863656318942,2.231536037445901,1.4713729206441644,1.153202732918144,2.0098522763724467,1.3357385713021084,1.6641462423865827,2.446060072145247,1.209019600776484,1.3831436728529276,1.8034260946909761,2.4595492912420727,0.8947032061865509,2.0933757957476775
D2,3.2829526005987013,0,1.0349449797506682,1.8299295000924602,2.4646638515697363,2.2742791559112407,3.7741812945915094,2.996706010535609,1.293669295806923,1.4727148022916348,1.543604887716645,1.740299392434716,1.9617326682625222,1.8972364567547995,2.2957824992691744,2.6911835938490833,2.9558897054215816,2.7563618891933497,2.0970290565935255,3.1130946058048665,3.473781871941179,3.7523984099720136,3.9856532838125083,4.194058113187051,3.7308192593154406,3.898084366505561,3.4507469221876668,3.425467436787836,4.160365605966456,4.226489072095562,4.366087040976476,0.6069555681665628,0.7646511348482334,0.9449018500208578,1.1925695879998879,1.585427465043286,1.6950181178244341,1.8879736344675062,2.0194119667264587,2.042752923427804,2.4152805731247002,2.5535257639507956,2.5381046685749533,2.748108215742622,3.073583182581352,3.14975993598258,3.146779658988253,3.43590338903256,4.175058216493647,4.027068903137526,3.9050458020424528,1.0678234468207968,1.2390757208400578,1.1627978179512115,1.0540925533894596,1.543604887716645,1.4286313920395937,1.3642707091707402,1.6786237749352229,1.7368909359705895,1.7895443933589548,2.042752923427804,2.1300901273460906,2.3852426954189343,2.8896580172729998,2.7152063787145804,2.561731667408292,2.689715208202268,0.9777777777777777,0.8947032061865509,0.46877829132731086,0.8296957645597542,1.105318232484079,1.787335419342035,2.2961051294381316,2.5300173229290324,2.8996381213123645,3.241475049082926,3.6373915494417997,0.5411464738615965,0.9596810169639637,1.2368817822289553,2.059006112870845,2.6,3.219999233187548,3.5832256659104664,4.070490005992999,4.479032082388083,1.4007052897172823,1.8449798419722505,2.2223333305556943,2.824408601923115,2.4010285861698812,3.2150878873612134,3.9419240774143236,3.6142379624732395,3.5949209713321175,4.000308630068744,4.175176495123541,0.41514537093932014,0.631674240157862,1.1039770976332641,1.3758050393034762,1.6682955003665296,2.1565862369798396,2.4851161882567587,2.882043170999729,2.9215250541412967,3.605551275463989,3.0196067113712055,4.2897523598270775,3.9122473097116033,3.4582518955159274,3.7281048043340688,1.0041887580173336,0.8485281374238571,1.322362270827719,1.3111111111111111,1.8185600055613125,2.134259058407639,1.7116882143690413,2.037912269886289,1.9460628185716824,1.9465702665121378,2.243564183818591,2.335025841187276,2.178797946994434,2.2138732050190306,2.7442420078285488,2.5759572115148877
Z01,2.6398653164297774,1.0349449797506682,0,1.220402686021865,1.827093759208397,2.17198776796683,3.5427547348230464,3.1908820716318753,1.911627837120584,2.070963275601209,1.9789010543016163,2.1709643985457445,2.377258510278459,2.4563347180125064,2.8138984863278247,3.1575111311300037,3.387267371630645,3.0684374919452586,2.4206926873148835,3.492779147446844,3.813491320218615,4.04810579083936,4.253045386746819,4.409473527545376,3.945617978792156,4.022467764144325,3.5558333224834864,3.473781871941179,4.215023102319419,4.25043207680186,4.319179162986331,1.11665284679121,1.048220125784067,0.9346551486583596,1.412641340027806,1.6319343971321918,1.6672591539469062,1.687865186822955,2.1185832675937935,2.0227105637464193,2.444848451462234,2.4670670345749466,2.292445995432675,2.671292284482513,2.9957171074142366,2.996706010535609,2.9310597249307477,3.211476334478207,3.878716855410362,3.6680132207578424,3.439279281376934,1.0999438818457405,0.8461970117626565,0.5833068777069639,0.35901098714230023,1.096346345203912,0.7470105028431827,0.3340732528527313,0.8137703743822469,0.7027283689263065,0.7913108362117715,1.0224637395846525,1.11665284679121,1.361553216181368,2.128930642132887,1.8392161508052056,1.5580931682629426,1.6547723725450192,1.2270611282025354,0.9823127157911263,0.6004113816047243,0.41751764951235415,0.8234225472732847,1.4346677681394644,2.0329386380736727,2.0875882475617704,2.4670670345749466,2.7550178686879914,3.0757514388487643,1.4114172896178148,1.5244509232126664,1.5727619803751554,2.25048691576394,2.6666666666666665,3.183677507087645,3.4661680553104057,3.901566636906542,4.331566591408063,1.921162199693421,2.355345902619752,2.6906330431404997,3.2142429940331763,2.7271836872857556,3.5344512557131615,4.170738750916324,3.7333994703136537,3.600068586452277,4.039924213932854,4.118551825071826,1.1111111111111112,0.8400470298415911,1.1480525647190658,1.4730500817045822,1.5151905718871808,2.200448887986716,2.3316395969095534,2.8590769467879524,2.77671090623243,3.4163007934183884,2.699153959811376,4.070550664965292,3.599245462765018,3.1006968551689025,3.2860347976486834,0.8655263152955754,0.5206833117271102,0.8461970117626565,0.4097575314352394,1.3539152188202503,1.6044690672164175,0.7450246495217872,1.304313830295928,1.053623963655973,0.9162456945817024,1.4578861748317091,1.441878062000741,1.1946382271747211,1.1846758164677191,1.9246291930821888,1.5463218006324269
Z02,1.4673399128194824,1.8299295000924602,1.220402686021865,0,0.6409868934158203,1.2018504251546631,2.371851389178015,2.3578605075024064,1.8560544904729868,1.9353756773158226,1.6798001056857117,1.7998628205614744,1.9296260752082144,2.1648140227480095,2.398559238324767,2.626456092330171,2.787095483575671,2.3728921770595934,1.8541911151113915,2.8228345792356295,3.0718957029620237,3.2447488441678187,3.409862239713968,3.510337467509708,3.070931012567788,3.0638473352677282,2.608627660591856,2.4845199749997664,3.1929706745278854,3.2049344670791013,3.2249796630615353,1.4362158784050245,1.2294734394331603,0.9648130376041072,1.17525936197132,1.0358988462939258,0.9596810169639637,0.7584910295944894,1.3779569775935552,1.1777777777777778,1.5523777063620425,1.4607625270706484,1.1779874027287618,1.6477444366148113,1.941489818682906,1.8894116923555535,1.7889924055625541,2.05324194120805,2.678953176794397,2.45542986103638,2.2192201944838503,2.307903757327506,2.0591260281974,1.7895443933589548,1.5740174281746473,0.3340732528527313,0.4755763235340599,1.096346345203912,0.5555555555555556,1.2444444444444445,1.5117645645951068,1.103305918871681,1.6258710865635861,1.7147148198987046,1.0726683009908595,1.0294430952800417,1.288888888888889,1.719747325684076,2.404625172916191,2.1721014459177606,1.6138291249213605,1.062259413574855,0.7387008950486517,0.4444444444444444,0.9399238214469601,0.8791129086601103,1.2525529485370623,1.5347819244295118,1.869970621014349,1.8605720612386203,1.5904033186740347,1.3562839573037448,1.5763686978638398,1.7744413135713004,2.1472922943863195,2.358174644575967,2.7509818673644326,3.1822036001938057,1.7455410565915985,2.028196303840824,2.2368408057176214,2.5866704849150897,2.0998530224873795,2.7951457039254395,3.295863475537589,2.7866524897743226,2.569430930895395,3.0138773681295423,3.024264016170905,1.5956731618681101,1.2302764920592364,0.9596810169639637,1.0446808243149475,0.7400367024598539,1.3758050393034762,1.28601211522047,1.860970143915052,1.690204166205015,2.2690619152655667,1.5145385965678877,2.894439112812321,2.3980444708033706,1.8941104299875586,2.0658301771897065,2.080004748332662,1.7249082995844471,0.507718207057594,0.8350352990247083,0.25915341754868004,0.38809442659051063,0.8012336167697753,0.28888888888888886,0.5962847939999439,1.3891999651633586,0.5067446333773946,0.7704415921493206,0.9681342627018651,1.5475986974649023,0.9780302704295727,1.49831180720334
Z03,0.82671445501059,2.4646638515697363,1.827093759208397,0.6409868934158203,0,1.2149277273632573,1.9555555555555555,2.3359773379587376,2.3179386329609417,2.3602678232630434,2.0658301771897065,2.13703382758601,2.211976380111876,2.501752472187999,2.653485943871003,2.798324013396343,2.905082816864178,2.4563347180125064,2.0772726658758742,2.891964175110656,3.0757514388487643,3.1932026571886323,3.3194525801852883,3.3690677173293233,2.9688922155669983,2.885895885462328,2.465365021930429,2.306405465836288,2.945848721736747,2.9319862226614477,2.894439112812321,2.0329386380736727,1.822357718539636,1.5671000188679096,1.6672591539469062,1.3992943547938814,1.2775362090493163,0.9770199083102492,1.5607848611247,1.3231089463648176,1.5726049789292562,1.3743685418725535,0.992316158300716,1.510130400713956,1.73062466421667,1.609386049644436,1.4607625270706484,1.6761213309451624,2.192354841964781,1.9353756773158226,1.6397831834998458,2.9254101748913817,2.645284647102752,2.3740365167191615,2.1692577099887598,0.9285592184789413,1.101738244999159,1.6465452046971292,1.0557309795750847,1.6865480854231356,1.9540398166204984,1.4112423386051047,1.9707741162507564,1.9779026177828114,0.5230489909306587,0.760116950066092,1.3370319072436732,1.8439088914585773,3.033719959080511,2.7970001566934544,2.2533377164103765,1.7024310866928716,1.36282205390773,0.8,0.8655263152955754,0.5168757044272448,0.7777777777777778,0.9701724423530255,1.2493949152773864,2.4523105758638786,2.116834347397308,1.8234413266143055,1.769982911265767,1.7610322449919067,1.9404721329525536,2.044082093492889,2.356498762943254,2.77786666524449,2.1748279341616605,2.3612091482914654,2.4845199749997664,2.7002514743429655,2.2558565754251507,2.816266682097304,3.183677507087645,2.6335911734997524,2.340939982143925,2.7693204586087785,2.6998856857373394,2.206611837743362,1.8529922414607083,1.5125809844659233,1.4903806788539748,1.0970217819731096,1.4915399284044297,1.18363324316318,1.7266251961271832,1.4621141466307537,1.8994476130096092,1.1219471610101635,2.4526126155541377,1.914338360380602,1.4112423386051047,1.5062011735849372,2.6925594781192626,2.342626994330916,1.1439589045541112,1.4229164972072996,0.6798692684790381,0.37777777777777777,1.2547194856438315,0.5374838498865699,0.9280272452364934,1.7694248211017227,0.4909049340972116,0.7856742013183862,1.1779874027287618,1.847788133865547,0.5833068777069639,1.6126046716912652
Z04,1.6258710865635861,2.2742791559112407,2.17198776796683,1.2018504251546631,1.2149277273632573,0,1.5027546722397078,1.1634346766851933,1.5027546722397078,1.462283011232187,1.1454687972319886,1.1219471610101635,1.1131093143438395,1.4444444444444444,1.4988061092370888,1.5931954070164374,1.690204166205015,1.2422599874998832,0.9282932699646854,1.682003508459223,1.8921540406584891,2.0474615418688815,2.2081778421848295,2.3121792403501447,1.8693102973167193,1.8798476428939201,1.41752697189485,1.3118641905018171,2.046375899239349,2.0785797620395745,2.1558991707795383,1.6800940596831822,1.510130400713956,1.3831436728529276,1.101738244999159,0.694244415636147,0.5794846582402354,0.4888888888888889,0.446661138716484,0.25915341754868004,0.3644715437079273,0.2964814236472519,0.380383172636082,0.5013561854523768,0.8302907418786403,0.8765814632584898,0.8805161224959533,1.1666137554139278,1.9173026320109325,1.8088943488861087,1.8034260946909761,3.113729057251981,2.994068209718083,2.747299459648994,2.5208268288866194,1.1131093143438395,1.5151905718871808,2.178797946994434,1.7356110390903676,2.411187914803371,2.668240276444291,2.305120440869323,2.818808083631392,2.9165343885348194,1.696037502497083,1.96424835622644,2.4356407122177,2.902191594189246,3.1340424729448424,2.9468543597001786,2.302655471889406,1.8324913891634047,1.3691486045110546,0.7891235957584313,0.35136418446315326,0.7761888531810213,0.9333333333333333,1.2736648783028532,1.7227597727390493,1.996169170692878,1.5027546722397078,1.1383331977658397,0.6257834595701655,0.576494300936571,1.01202644770984,1.3247874276256781,1.8001371689847676,2.2165483120728693,1.3163736195217677,1.3118641905018171,1.3312947378444586,1.4854022192949692,1.053623963655973,1.6223744220839094,2.0945549631907876,1.5966013285943161,1.428458549332284,1.869970621014349,1.9568177744667836,1.884701240364663,1.6798001056857117,1.183007258151659,0.902397355744309,0.6629526173411688,0.3142696805273545,0.2222222222222222,0.6892472186342589,0.6478835438717,1.3312947378444586,0.8461970117626565,2.015495527710797,1.6682955003665296,1.273471002835058,1.6136761190784077,2.924566022464374,2.5766280961130215,1.3349989596333858,1.8894116923555535,0.9493337494797256,0.955813918560292,1.9837612361308277,1.4117671266016525,1.7950549357115013,2.5767239225108125,1.5474391429825498,1.873664133176119,2.1573875376608447,2.748108215742622,1.7982158510350141,2.674525456927469
Z05,1.6110727964792764,3.7741812945915094,3.5427547348230464,2.371851389178015,1.9555555555555555,1.5027546722397078,0,1.4969928704977147,2.9157723496634183,2.8292126898563925,2.537812803805768,2.44080537204373,2.3268693533703866,2.653485943871003,2.501752472187999,2.341783640152085,2.2471930364812622,1.874322923018626,2.0980884892306078,2.089361648629895,2.0178218301603352,1.940344884706051,1.9282180092920056,1.831547952207249,1.6258710865635861,1.3453165215702498,1.1767290928776646,0.9868268138299786,1.2100403013388428,1.1383331977658397,0.995049474543916,3.1827466979340153,3.0095321813559797,2.862184264758665,2.6034165586355513,2.1968552158724917,2.080004748332662,1.910206504252587,1.8417651222216418,1.747661576980601,1.4578861748317091,1.241464686530082,1.2621752729922602,1.0726683009908595,0.8052298191997084,0.6459751934999393,0.6289320754704403,0.3392075004994166,0.447213595499958,0.5187830013301667,0.8813569784467529,4.562109107219252,4.387749500485682,4.12573973913306,3.901566636906542,2.447472871512598,2.811791748957624,3.465669372218138,2.9158570304838713,3.5953330517611883,3.8656448202781393,3.360261600633403,3.9187425546821197,3.9333961074714563,2.128930642132887,2.597814846233011,3.2638687942643836,3.776797258374375,4.6040776344668135,4.402580612479766,3.7687473767982187,3.2609170867891715,2.802556152453385,2.112864768711949,1.521045774102009,1.5053812937279953,1.1777777777777778,1.096346345203912,1.2493949152773864,3.490657725705099,2.9855619650098673,2.6245752154831448,1.911627837120584,1.3727506854649334,0.7978365809340551,0.42455495943428445,0.4055175020198813,0.8225224677031887,2.7247380664688117,2.5556521720866785,2.377258510278459,2.103142856903261,1.9897267012529665,1.8935889238020163,1.7594892637171171,1.2438490639250248,0.8365124544319427,1.0726683009908595,0.8270130695968175,3.3874131577406628,3.1684400492480544,2.674894713515854,2.4051385319820335,2.1227747971714224,1.68317747719992,1.2890804455353935,1.0339902332561637,0.8643844595011877,0.21081851067789195,0.8586524038382959,0.5282161921779872,0.3181738014061412,0.5833068777069639,0.7856742013183862,4.356972558617189,4.000555516980667,2.7029019612900647,3.192893343228766,2.192692690407824,1.9917112190894828,3.1492895534323333,2.4368569110512563,2.856917098664568,3.7059844829214166,2.444848451462234,2.735590757062075,3.1334121345488963,3.801624084389769,2.3752842584924387,3.5490217744549772
Z06,2.522980796352884,2.996706010535609,3.1908820716318753,2.3578605075024064,2.3359773379587376,1.1634346766851933,1.4969928704977147,0,1.8186957747208998,1.6731724874738727,1.4774017900973033,1.3022298065763211,1.105318232484079,1.3546445025891707,1.0850271658429957,0.8517230176327467,0.7568616162633957,0.3975231959999626,0.9162456945817024,0.6324555320336759,0.7400367024598539,0.8872206567856502,1.0678234468207968,1.2222222222222223,0.7558822822975534,0.9078532540362443,0.5038126243890949,0.5871042139387959,1.2084067666064466,1.3022298065763211,1.5242889457460014,2.401337076107063,2.3043705120466464,2.2888888888888888,1.8529922414607083,1.5595187608464667,1.5307546754928467,1.609999616593774,1.0724380899567694,1.2026719224653164,0.8055363982396382,0.9617371114836624,1.3517250067329378,0.8537498983243798,0.8089010988089466,1.0349449797506682,1.2157403881413271,1.3178733336162434,1.9220616503261079,2.0011108026404845,2.2470831573507426,3.9856532838125083,3.955805235565623,3.734986406506739,3.5145552727809104,2.2222222222222223,2.6195843605851334,3.2599325903808443,2.8745799478433733,3.531725699959311,3.778169914288473,3.4581804963996623,3.956366957977083,4.068791187612737,2.766287345705855,3.0958355141809775,3.5976672826351255,4.065452156226647,3.953370182827449,3.809280415505088,3.170854930086572,2.802203718328192,2.3682050294956296,1.927321431737469,1.4855684367429571,1.8390818965511628,1.80602557984701,2.0274657294145855,2.411187914803371,2.559320897580083,2.0521593565538128,1.7650936393164967,0.9578783138778804,0.5871042139387959,0.7114582486036498,1.0852547064066471,1.526878523226834,1.7998628205614744,1.6516359267610707,1.3071503262091326,1.0061539042374907,0.6065486250647192,0.6535751631045663,0.4934134069149893,0.9800478698311087,0.636735501417529,0.7965977035082187,1.0758860832809072,1.3743685418725535,2.581797631950591,2.5209247764253226,2.066666666666667,1.7333333333333334,1.713994684290992,1.0078702640398727,1.1523459699968155,0.6670369342134949,1.0039428442734684,1.2919503869998785,1.500781689324715,1.8076654339195775,1.8021934509280353,1.713994684290992,2.083207403601416,3.833123987842402,3.5128687583768694,2.405754418262108,2.9723001028218143,2.100911031075287,2.115317446917736,3.1201456123032636,2.5751902722462288,2.9536334602120062,3.7106453466868654,2.706553546258679,3.0339641183779578,3.319378195526727,3.896183634478776,2.912128744949387,3.8379521288324945
F01,2.9939857409954294,1.293669295806923,1.911627837120584,1.8560544904729868,2.3179386329609417,1.5027546722397078,2.9157723496634183,1.8186957747208998,0,0.1791612832955233,0.3784308081316978,0.5183068350973601,0.7180219742846005,0.6036923425424944,1.0022197585581938,1.4,1.6679994670929073,1.517958342927828,0.90703696142038,1.8357223491611896,2.2031402952362855,2.492853984423139,2.7333333333333334,2.9608974281874265,2.508750119181627,2.723922371584725,2.3098287040331167,2.3302625295854806,3.023937421783757,3.10984101058416,3.2988587626332944,0.8149831475952111,0.8678055195451838,1.058533810116849,0.6816827400079096,0.93571125650788,1.0724380899567694,1.382250803563021,1.086164391986661,1.2462288793608847,1.4578861748317091,1.696037502497083,1.870102657775044,1.844578308395301,2.1260291625469296,2.271128506130383,2.3367171231409776,2.601519024448582,3.3558498767170333,3.2889639631071184,3.306036379595645,2.3570226039551585,2.4595492912420727,2.3082246932584143,2.126958066649164,1.5322057045278399,1.7455410565915985,2.1391125424193564,2.0847476680658916,2.514157444218836,2.680335339255929,2.653392889709418,2.970222587992729,3.1766120628006913,2.8369693445168553,2.8846122190549264,3.043389922803554,3.3558498767170333,2.269388344199847,2.181176486256335,1.616275248530505,1.5027546722397078,1.2944325225965065,1.521532690544328,1.713994684290992,2.108770632441308,2.387725815059433,2.7442420078285488,3.190804689714059,0.7806296920111243,0.38873012632302,0.5013561854523768,1.0076252487781898,1.5713484026367723,2.216102685145955,2.6245752154831448,3.1273386311015705,3.4934860017530407,0.19116278371205836,0.559541258311741,0.9375565826546217,1.549352712315854,1.1760994331021548,1.957196281406292,2.7075568687528735,2.455027595329055,2.52444835680448,2.881186312597857,3.124495020927777,0.9162456945817024,1.0724380899567694,0.9346551486583596,0.8296957645597542,1.2230300360726234,1.2462288793608847,1.719747325684076,1.9029541686286706,2.064754192765621,2.717478860639893,2.348942499125411,3.3828178771733275,3.1311260941207637,2.7727955319006834,3.1163448041369888,2.263723579513286,2.018311236383918,1.5022616694360507,1.9193620339279274,1.6736151452233539,1.941489818682906,2.2579352526009844,2.1436095093078547,2.305977203746284,2.7343268293816934,2.36267268622258,2.6038907261212496,2.6601772891814077,2.9882072746128876,2.8110013153788684,3.1741237733262797
F02,3.002961501214722,1.4727148022916348,2.070963275601209,1.9353756773158226,2.3602678232630434,1.462283011232187,2.8292126898563925,1.6731724874738727,0.1791612832955233,0,0.3181738014061412,0.39315124473231405,0.5678636595191394,0.42455495943428445,0.8234225472732847,1.222424225731117,1.4915399284044297,1.3577395884791226,0.7739588785452444,1.6625133434904966,2.0313590901380336,2.3235774886323486,2.5654879448287664,2.7971767071217,2.3486271272205066,2.5741353576504427,2.1697129582015346,2.200448887986716,2.881186312597857,2.970887550801304,3.169141333251557,0.986326267607651,1.0231879496196745,1.194224786003947,0.77746025264604,0.9619938143072605,1.0909277963229846,1.4015864027752425,1.0275224908175014,1.2126901021904226,1.3758050393034762,1.6299662951904221,1.838007509489086,1.764534002764917,2.031115973735974,2.1884094229529207,2.2666666666666666,2.522980796352884,3.272783388968954,3.2209192767988335,3.261749890117115,2.5361582690029616,2.635465615853426,2.4803424693844396,2.295890047696342,1.6203947088119235,1.8625616238044678,2.2875940242431754,2.2010098692292237,2.657855814536258,2.832004045473849,2.779999111821512,3.115235361577788,3.3155823650986394,2.882471504682855,2.958561545709855,3.1518757887414153,3.4810243986788616,2.4480781073636284,2.3602678232630434,1.7923017823492633,1.6584985028484702,1.419789586218959,1.5740174281746473,1.7034460352654934,2.1140330656044943,2.3712266971723133,2.723922371584725,3.1727232529021774,0.9565885888902615,0.5573304979548646,0.5871042139387959,0.9186678492708616,1.4681810363696826,2.1077165691341113,2.5212185962102818,3.0228757463345692,3.378727936537034,0.18986674989594512,0.38809442659051063,0.7636817901084259,1.3774193082054875,1.023670471669424,1.7894064123731017,2.5440319898602097,2.3098287040331167,2.398559238324767,2.7427120038025263,2.9989298502821935,1.0943175335329005,1.234883910173316,1.048926552996084,0.892492694578809,1.264130013629146,1.1846758164677191,1.6727297125830056,1.804794711488618,1.990098949087832,2.6272080660317374,2.305120440869323,3.283479034180245,3.0568280178747704,2.719658656867906,3.0718957029620237,2.441816769498168,2.19291789378647,1.614899759913259,2.058526381710356,1.7368909359705895,1.9876159799998132,2.384414414225311,2.224221323031312,2.412416441334239,2.876640701998611,2.439692350570477,2.6943928975596254,2.7735078292682616,3.127022802113581,2.872947469149728,3.293765153876167
